"client","age","education","emploi","categorie","adresse","revenus","debcred","debcarte","autres","defaut"
3772,29,"Bac+3",3,12,8,0.16480613400479,0.63533577872089,0.769321561111909,0.160737206483283,"Oui"
3773,39,"Niveau bac",4,12,17,-0.467123477395636,-0.0131912299521269,-0.272686557982938,-0.272234423544524,"Non"
3774,40,"Bac+2",20,12,20,0.34860837554785,1.07922317444836,0.726769604619291,0.706379621712745,"Non"
3775,43,"Niveau bac",14,12,7.69570871261378,0.387119321394967,-1.07551157362533,-0.220392982386895,-0.340463639832535,"Non"
3776,21,"Bac+2",2,12,0,-0.503883925704248,-0.095949896952164,-0.22195400878363,-0.343639392277118,"Non"
3777,36,"Niveau bac",16,12,17,1.08206684418159,1.41627665459397,2.31478401590578,1.41339573072422,"Oui"
3778,50,"Bac+3",28,12,16,1.9083016823561,-0.0477993997885061,1.2682215812077,0.951206917123816,"Non"
3779,38,"Bac+3",0,12,5,-0.132778447541117,0.83094717344825,-0.501526908837601,0.46602145045267,"Non"
3780,25,"Bac+4",0,12,5,-0.596660295245031,-0.217830842897673,-0.394012774925625,-0.357974939285554,"Non"
3781,25,"Bac+3",2,12,3,-0.269317255544533,0.445743196138987,-0.000459677821514437,-0.0732198778001729,"Non"
3782,43,"Niveau bac",1,12,3,-0.192295363850298,-0.961154142861642,-0.346083064122712,-0.377374896063351,"Non"
3783,35.1479582494049,"Niveau bac",2,12,8,-0.342838152161757,0.885116482757365,-0.049285098749373,0.00225224538583852,"Non"
3784,32,"Niveau bac",8,12,7,-0.27806974323706,-0.350244710097732,-0.00988784690288381,-0.348923179062085,"Non"
3785,46,"Niveau bac",23,12,19,0.798486242943721,0.549567705648125,1.17430742591006,0.653391192400083,"Non"
3786,35.1479582494049,"Niveau bac",4,12,2,-0.51788790601229,-1.23501009547995,-0.503887391294718,-0.460467974093727,"Non"
3787,20,"Bac+3",0,12,0,-0.535392881397344,0.197467195138876,0.0855709344652558,-0.451046110373423,"Oui"
3788,37,"Bac+4",3,12,7,0.0107623506163206,0.137279073684304,0.158674854903328,0.00493558929734908,"Oui"
3789,42,"Bac+2",12,12,17,0.199816084774897,0.0169028307751591,-0.0506869869904317,0.200662190821556,"Non"
3790,36,"Niveau bac",7,12,7.69570871261378,-0.505634423242753,0.168877837447954,-0.21442783438047,-0.292173802846494,"Non"
3791,48,"Niveau bac",12,12,14,-0.460121487241614,-0.228363764152223,-0.446458126321822,-0.238448742426474,"Non"
3792,20,"Bac+3",0,12,0,-0.30782820139165,-0.0884263817703424,-0.371382265593292,-0.118854670029396,"Oui"
3793,35.1479582494049,"Bac+3",5,12,6,-0.146782427849159,-0.873881366752512,-0.444568905783314,-0.282663367059531,"Non"
3794,31,"Niveau bac",8,12,11,-0.470624472472646,0.144802588866125,-0.446573297370174,-0.159284772251935,"Non"
3795,27,"Bac+2",4,12,1,-0.25531327523649,0.709066227502741,-0.0765199268886607,0.0695109982477847,"Oui"
3796,35.1479582494049,"Bac+3",8,12,4,-0.27806974323706,0.530006566175389,-0.0485591174444194,-0.0322209930672289,"Non"
3797,39,"Bac+4",5,12,12,-0.486378950319194,-0.679774675061516,-0.342433613067157,-0.405328090016421,"Non"
3798,26,"Bac+2",1,12,5,-0.372596610316348,0.113203825102475,0.0403903906163662,-0.299805240769197,"Non"
3799,45,"Bac+2",10,12,4,1.2168551546465,-1.02134226431621,-0.156141019962815,-0.107686058776749,"Non"
3800,30,"Niveau bac",10,12,9,0.0825327496950392,-0.154633315370372,-0.0793704653265968,0.0211388716752017,"Non"
3801,26,"Niveau bac",0,12,2,-0.640422733707664,-0.637642990043315,-0.449516395755799,-0.421700857913228,"Oui"
3802,25,"Niveau bac",6,12,6,-0.470624472472646,-0.863348445497962,-0.460039372334741,-0.387108798960855,"Non"
3803,27,"Niveau bac",7,12,7,-0.400604570932433,0.153830807084311,-0.277692490695862,-0.169223946052323,"Non"
3804,24,"Bac+2",0,12,4,-0.554648354320902,-0.518771450170535,-0.431836527070064,-0.366242291201206,"Oui"
3805,36,"Bac+3",0,12,5,-0.30782820139165,-0.287047182570431,-0.35147168728826,-0.19210385019202,"Non"
3806,45,"Bac+5 et plus",9,12,11,-0.0452535706158501,0.0319498611388022,0.591309120722295,-0.293017572045829,"Non"
3807,35.1479582494049,"Bac+3",14,12,13,0.681202907863864,-0.634633583970587,0.585272328844988,-0.250759325570951,"Non"
3808,36,"Niveau bac",4,12,3,-0.509135418319764,-0.193755594315844,-0.162957409596217,-0.39523443704323,"Non"
3809,43,"Bac+2",8,12,11,-0.0452535706158501,-0.0432852906794133,-0.122759142526182,-0.00313474557414617,"Non"
3810,32,"Niveau bac",0,12,6,-0.600161290322041,0.0785956552660958,-0.251959528092077,-0.377882280001656,"Non"
3811,20,"Bac+2",1,12,1,-0.475875965088162,-0.299084806861346,-0.433934468446787,-0.271588774948822,"Oui"
3812,27,"Niveau bac",0,12,3,-0.493380940473216,0.927248167775566,-0.357074064607136,-0.049404445479733,"Oui"
3813,49,"Bac+3",21,12,2,0.597179026015608,1.68411379506681,1.26155245162387,1.32349351097206,"Oui"
3814,41,"Niveau bac",13,12,15,-0.0294990927693022,-1.30723584122543,-0.431160290186567,-0.45500597350364,"Non"
3815,51,"Bac+3",20,12,9,1.66323202696536,-0.68127937809788,-0.0861062572226451,0.465465663128623,"Non"
3816,48,"Bac+3",21,12,8,0.245329020776035,-0.595511305025115,-0.133166265518541,-0.110462520123389,"Oui"
3817,31,"Bac+3",2,12,5,-0.0977684967710102,0.468313741684452,-0.0169634522645355,0.131228851173897,"Oui"
3818,31,"Niveau bac",14,12,12,-0.183542876157772,-0.548865510897821,-0.424808078307189,-0.176979300885852,"Non"
3819,29,"Bac+2",0,12,4,-0.395353078316917,-0.795636808861568,-0.503865200715241,-0.321656487506003,"Oui"
3820,25,"Bac+2",2,12,3,-0.46537297985713,-1.0514363250435,-0.499147599970491,-0.411618538156983,"Non"
3821,36,"Bac+2",1,12,4,0.0772812570795233,1.44637071532125,1.50839466100117,0.15620333035382,"Oui"
3822,41,"Niveau bac",10,12,7,-0.342838152161757,2.89088563023099,0.487565897323336,0.366570939434741,"Oui"
3823,31,"Bac+2",4,12,12,-0.516137408473785,1.16800065359386,-0.0886170274818747,-0.152873622109462,"Oui"
3824,26,"Bac+4",1,12,4,-0.157285413080192,-0.839273196916133,-0.227344857476682,-0.371202553834182,"Oui"
3825,22,"Niveau bac",4,12,0,-0.640422733707664,1.30492862990301,-0.133222744748521,-0.299468135026746,"Oui"
3826,24,"Bac+2",2,12,5,-0.54414536908987,0.325366953229843,-0.436328285294795,-0.197234760838512,"Non"
3827,26,"Bac+4",1,12,1,-0.430363029087024,0.0770909522297316,-0.442134631562491,-0.141438005451843,"Non"
3828,22,"Bac+2",0,12,3,-0.388351088162896,0.0575298127569954,-0.426094879604133,-0.117054397652379,"Non"
3829,35.1479582494049,"Bac+3",8,12,1,-0.559899846936418,0.427686759702616,-0.425478499059214,-0.199652727426787,"Non"
3830,31,"Bac+4",0,12,10,-0.398854073393928,0.531511269211753,-0.456587440079978,0.0166906400120242,"Oui"
3831,28,"Niveau bac",12,12,5,-0.425111536471508,-0.94309770642527,-0.348658633461837,-0.442097094631305,"Non"
3832,38,"Bac+2",7,12,17,-0.159035910618697,0.54806300261176,0.334773519551984,-0.0641277485164967,"Non"
3833,43,"Bac+2",23,12,18,2.62425517560478,2.44699823450352,9.92141225730423,2.49050880214426,"Oui"
3834,30,"Bac+2",4,12,4,-0.0977684967710102,0.00185580041151611,0.139533506889781,-0.145588508849964,"Non"
3835,46,"Bac+4",7,12,16,-0.167788398311224,-1.12667147686172,-0.435262344959212,-0.395778997233484,"Non"
3836,37,"Bac+2",5,12,9,-0.33058466939222,-1.11011974346171,-0.411156598786748,-0.435877037083517,"Oui"
3837,35.1479582494049,"Niveau bac",4,12,6,-0.220303324466384,-0.457078625679598,-0.435366504822062,-0.157633808967342,"Non"
3838,30,"Niveau bac",1,12,0,-0.390101585701401,-0.76855215420701,-0.461875578090881,-0.331199079749006,"Oui"
3839,34,"Bac+2",14,12,3,-0.335836162007736,0.208000116393426,-0.186358598400735,-0.134148696014255,"Non"
3840,32,"Niveau bac",1,12,6,-0.482877955242184,-0.744476905625181,-0.521240877314557,-0.336844766266904,"Non"
3841,24,"Niveau bac",7,12,3,-0.59315930016802,-0.49620090462507,-0.27577131378204,-0.45483502934132,"Oui"
3842,33,"Niveau bac",4,12,4,-0.552897856782397,-0.383348176897747,-0.289260688855059,-0.405024409307726,"Oui"
3843,38,"Bac+2",17,12,16,1.1853461989534,-0.0162006360248555,0.834791741062369,0.596804587523827,"Non"
3844,25,"Niveau bac",9,12,5,-0.584406812475493,1.77289127421231,-0.110518974156131,-0.14301706498534,"Oui"
3845,41,"Bac+4",15,12,13,0.672450420171337,-0.118520442497629,0.277385527116048,0.335004128925669,"Non"
3846,42,"Bac+2",6,12,1,0.500901661397814,-0.315636540261353,0.872036978977246,-0.22155327630939,"Oui"
3847,43,"Bac+2",11,12,10,-0.111772477079053,-0.117015739461264,-0.23163543513153,-0.0397628452398015,"Oui"
3848,41,"Niveau bac",20,12,11,0.308346932162227,-0.356263522243189,-0.0228164860881487,0.0310294932787577,"Non"
3849,39,"Niveau bac",4,12,2,-0.489879945396205,-0.5624078382251,-0.454865101756516,-0.329756967673744,"Non"
3850,49,"Bac+2",22,12,4,3.7130646445551,-0.392376395115933,-0.235421620267914,2.21865094007065,"Non"
3851,62,"Bac+5 et plus",31,12,14,11.3504854050539,-0.615072444497851,1.58549883773723,4.60913801335624,"Non"
3852,20,"Niveau bac",2,12,1,-0.617666265707094,-0.571436056443286,-0.361499099058854,-0.440858715253195,"Non"
3853,36,"Niveau bac",19,12,14,0.696957385710412,-1.16127964669809,-0.491238256367511,-0.218955464887502,"Non"
3854,33,"Bac+2",5,12,8,-0.306077703853145,1.67508557684863,0.301275892041674,0.147718045332158,"Oui"
3855,28,"Bac+4",1,12,7.69570871261378,2.17787830328592,1.41627665459397,1.72429994193121,3.47167760232331,"Oui"
3856,47,"Niveau bac",2,12,13,-0.442616511856561,-1.21243954993448,-0.519768131253755,-0.436365918351721,"Oui"
3857,41,"Niveau bac",7,12,14,-0.292073723545102,-0.899461318370705,-0.279433021412761,-0.41748789363809,"Non"
3858,40,"Bac+4",7,12,21,-0.556398851859408,0.337404577520757,-0.267850363794343,-0.284288213260972,"Non"
3859,37,"Bac+3",15,12,10,0.252331010930057,-0.750495717770638,-0.127416576393634,-0.208170202792163,"Non"
3860,45,"Bac+2",2,12,19,0.222572552775466,-1.42159327198912,-0.482425206267505,-0.474955432178613,"Non"
3861,22,"Niveau bac",4,12,3,-0.4881294478577,-0.309617728115896,-0.447087319823784,-0.276190021247926,"Non"
3862,35.1479582494049,"Bac+4",0,12,7.69570871261378,-0.0277485952307968,0.543548893502667,0.433990204389399,0.0391311403611926,"Oui"
3863,67,"Niveau bac",40,12,24,0.654945444786284,-0.554884323043278,-0.0898886188510199,0.112729275165213,"Non"
3864,33,"Bac+2",12,12,13,0.0825327496950392,0.98442688315741,0.0098725956346177,0.597277045057072,"Oui"
3865,39,"Niveau bac",9,12,8,0.0125128481548258,-0.624100662716036,-0.429788077802085,-0.10788157002947,"Non"
3866,30,"Bac+4",2,12,7,-0.164287403234213,2.39132422215804,1.50322652032792,0.141253974429639,"Oui"
3867,27,"Niveau bac",11,12,8,-0.292073723545102,-1.02284696735258,-0.4097638229163,-0.399081745947112,"Non"
3868,29,"Niveau bac",2,12,6,-0.528390891243323,-0.365291740461375,-0.428758874844217,-0.322532239302875,"Oui"
3869,42,"Niveau bac",14,12,4,-0.0977684967710102,0.448752602211716,-0.0297950092819786,0.128454113678508,"Oui"
3870,42,"Bac+3",1,12,2,-0.0645090435394089,2.47257818612171,0.877932763631525,0.680724283170273,"Oui"
3871,52,"Niveau bac",30,12,17,2.62250467806628,-0.336702382770453,0.581396142470589,1.27843417859843,"Non"
3872,28,"Bac+3",6,12,7.69570871261378,-0.479376960165173,-0.0086771208430341,-0.215132611713343,-0.307634133329066,"Oui"
3873,35.1479582494049,"Niveau bac",22,12,12,0.334604395239807,1.57878458252131,2.07837057665755,0.411471129396924,"Oui"
3874,47,"Niveau bac",6,12,10,-0.456620492164604,1.44637071532125,0.103413971840491,-0.0846407901539537,"Oui"
3875,23,"Bac+4",0,12,2,-0.636921738630653,1.74129251044866,0.0491725874004758,-0.316373263551103,"Oui"
3876,29,"Niveau bac",9,12,8,-0.0645090435394089,-0.797141511897932,-0.400991848031774,-0.238324174282954,"Non"
3877,23,"Bac+2",3,12,2,-0.40935705862496,-1.27413237442542,-0.472624280737822,-0.468867231571048,"Oui"
3878,34,"Niveau bac",2,12,2,-0.463622482318625,-0.690307596316066,-0.386493079783499,-0.377268282493636,"Non"
3879,33,"Niveau bac",5,12,13,-0.486378950319194,1.46593185479399,-0.434032559865454,0.11542956880732,"Non"
3880,30,"Niveau bac",0,12,3,-0.4881294478577,-0.68127937809788,-0.403453326738516,-0.378675219163102,"Non"
3881,33,"Bac+2",13,12,5,0.0597762816944699,0.934771682957388,0.38200990413738,0.369858927856198,"Oui"
3882,40,"Niveau bac",2,12,8,-0.372596610316348,-1.03488459164349,-0.513028014459053,-0.377120894685,"Non"
3883,24,"Niveau bac",7,12,2,-0.59315930016802,-1.13870910115263,-0.522058616342169,-0.447721116611764,"Non"
3884,36,"Niveau bac",10,12,17,0.080782252156534,0.0620439218660885,-0.29272009021303,0.234111034351794,"Non"
3885,20,"Bac+3",0,12,1,-0.342838152161757,1.25075932059389,0.082281811839596,0.0533156367454266,"Oui"
3886,19,"Bac+2",0,12,7.69570871261378,-0.36034312754681,2.15358114241248,-0.376843865358402,0.500683325380732,"Oui"
3887,36,"Niveau bac",2,12,1,0.149051656158242,-1.14021380418899,-0.522266567303138,-0.297316883588147,"Non"
3888,33,"Niveau bac",1,12,6,-0.38309959554738,-1.17933608313447,-0.483519609417784,-0.433905194358896,"Non"
3889,32,"Bac+4",5,12,7.69570871261378,0.287340961700163,-0.238896685406773,0.545151421499178,-0.164142452475045,"Non"
3890,35,"Niveau bac",1,12,4,-0.46537297985713,-0.32165535240681,-0.453308202936954,-0.260996372027356,"Non"
3891,37,"Bac+2",13,12,10,0.336354892778313,-1.29068410782543,-0.455072742178763,-0.392770081175761,"Non"
3892,44,"Niveau bac",15,12,2,-0.110021979540548,-0.673755862916059,-0.0310201557035832,-0.371283377410471,"Non"
3893,28,"Niveau bac",12,12,3,-0.351590639854284,-1.2666088592436,-0.520178155583432,-0.437570028450974,"Non"
3894,25,"Niveau bac",5,12,2,-0.642173231246169,-0.517266747134171,-0.379351077361447,-0.438123001624687,"Non"
3895,30,"Niveau bac",3,12,5,-0.419860043855992,-0.601530117170572,-0.445391619900028,-0.307427397889306,"Non"
3896,31,"Niveau bac",0,12,2,-0.538893876474354,0.0725768431206387,-0.327694707813337,-0.29035515008968,"Oui"
3897,35,"Niveau bac",16,12,7.69570871261378,-0.27806974323706,-0.294570697752253,-0.0947127602554858,-0.291370430701533,"Non"
3898,36,"Bac+3",7,12,10,1.18009470633788,0.182420164775233,2.19561426394971,0.20210315366265,"Oui"
3899,46,"Niveau bac",8,12,1,-0.292073723545102,1.60737394021223,0.0471402117461159,0.265889600096536,"Non"
3900,30,"Niveau bac",12,12,4,-0.335836162007736,0.713580336611834,0.106327329673973,-0.112014127694049,"Non"
3901,44,"Bac+2",23,12,22,2.29866263344279,-1.0935680100617,-0.196886805616269,0.0736043935480313,"Non"
3902,46,"Bac+2",7,12,19,-0.339337157084746,-1.02435167038894,-0.536793277566796,-0.354372249294408,"Non"
3903,30,"Niveau bac",5,12,7,-0.530141388781828,1.07019495623018,-0.511933740699908,-0.000424453594779084,"Non"
3904,53,"Bac+2",25,12,10,2.31441711128934,0.0229216429206165,3.30041678669219,0.482712450130787,"Non"
3905,46,"Bac+4",21,12,25,1.06631236633504,-1.03187518557076,-0.106451848520103,-0.182365534529987,"Non"
3906,35.1479582494049,"Niveau bac",12,12,1,-0.190544866311793,0.369003341284407,-0.346099768518109,0.140241888099421,"Oui"
3907,23,"Bac+2",3,12,7.69570871261378,-0.447868004472077,-1.12667147686172,-0.492582617310404,-0.428605839871088,"Non"
3908,25,"Niveau bac",3,12,6,-0.579155319859977,-0.326169461515903,-0.398478062959123,-0.361923000664895,"Oui"
3909,35.1479582494049,"Niveau bac",27,12,17,1.63347356881077,-0.278018964352245,-0.113248926526759,1.03236356210233,"Non"
3910,26,"Bac+3",3,12,7.69570871261378,0.26983598631511,-0.900966021407069,-0.488356379396926,-0.133645313768258,"Non"
3911,35,"Bac+2",6,12,3,-0.524889896166312,1.37865907868486,-0.065351822289608,-0.134054485333288,"Oui"
3912,58,"Bac+2",19,12,9,1.11007480479767,-0.539837292679635,-0.459305481996723,0.539126976344326,"Non"
3913,22,"Bac+4",0,12,1,-0.482877955242184,-0.569931353406921,-0.436898172370498,-0.335951487175597,"Oui"
3914,38,"Bac+3",6,12,12,0.810739725713258,0.602232311920875,-0.242027458178553,1.36254092536607,"Oui"
3915,18,"Bac+2",0,12,0,-0.57040283216745,0.408125620229879,-0.339718961198122,-0.25350424927995,"Oui"
3916,25,"Bac+4",0,12,1,-0.342838152161757,-0.916013051770712,-0.429708230533309,-0.371198646438011,"Oui"
3917,28,"Niveau bac",5,12,6,-0.530141388781828,-1.25306653191632,-0.543756797858641,-0.447733227771839,"Non"
3918,28,"Niveau bac",4,12,5,-0.46187198478012,0.241103583193441,-0.301300488584592,-0.194567239524087,"Oui"
3919,39,"Niveau bac",13,12,17,-0.283321235852576,-0.508238528915985,-0.197402455163388,-0.320118211051689,"Non"
3920,35.1479582494049,"Bac+4",0,12,8,-0.411107556163465,-0.436012783170498,-0.49988842567329,-0.234271050800024,"Non"
3921,34,"Bac+4",2,12,4,-0.421610541394497,0.114708528138839,-0.29280998470336,-0.191956055731294,"Oui"
3922,33,"Bac+2",5,12,6,-0.17654088600375,1.75032072866684,-0.16661448825912,0.62093985171315,"Non"
3923,35.1479582494049,"Niveau bac",14,12,7,0.0685287693869966,2.17615168795794,0.640687688747899,0.926437897439051,"Non"
3924,61,"Niveau bac",7,12,22,-0.272818250621544,0.0620439218660885,-0.324094334814899,-0.0611256910293509,"Non"
3925,29,"Niveau bac",9,12,2,-0.180041881080761,-0.488677389443249,0.116139117589353,-0.397750897419813,"Non"
3926,38,"Bac+2",16,12,0,1.45842381496023,-0.32165535240681,0.168437108657844,0.726915574364699,"Non"
3927,33,"Niveau bac",7,12,11,-0.393602580778412,-1.03638929467986,-0.431486161757484,-0.420174247659094,"Non"
3928,36,"Bac+3",8,12,9,-0.510885915858269,-0.857329633352504,-0.360708778012531,-0.445492957833308,"Non"
3929,24,"Niveau bac",3,12,0,-0.432113526625529,-0.258457824879509,-0.321035861589885,-0.283240973625616,"Oui"
3930,26,"Bac+3",0,12,3,-0.342838152161757,-1.03638929467986,-0.515415947245243,-0.368700240824879,"Oui"
3931,69,"Niveau bac",4,12,32,-0.447868004472077,-0.434508080134134,-0.393962312383374,-0.304087054484622,"Non"
3932,35.1479582494049,"Bac+2",1,12,3,-0.367345117700832,1.50956824284855,0.773674537641116,-0.224335330595647,"Oui"
3933,51,"Niveau bac",30,12,11,0.0877842423105553,-0.553379620006914,-0.331092738956464,-0.0773335939179086,"Non"
3934,18,"Bac+2",0,12,0,-0.272818250621544,0.36298452913895,-0.183976675832719,-0.0218100954754097,"Non"
3935,23,"Niveau bac",5,12,3,-0.561650344474924,0.718094445720927,-0.255737257517856,-0.226249895784022,"Non"
3936,25,"Bac+4",0,12,0,0.42738076478059,-0.353254116170461,-0.0578041463147597,0.1255202514522,"Oui"
3937,44,"Niveau bac",25,12,19,0.58492554324607,0.86555534328463,0.644264512559954,0.909537171365583,"Non"
3938,33,"Bac+2",7,12,2,-0.0890160090784835,-1.31174995033453,-0.511417809727073,-0.426973757914521,"Non"
3939,26,"Niveau bac",8,12,0,-0.404105566009444,-0.706859329716073,-0.302405469460073,-0.392974276513334,"Non"
3940,28,"Bac+2",6,12,2,-0.131027950002611,-0.0929404908794355,-0.302087869217395,-0.0124395391671862,"Non"
3941,29,"Bac+4",4,12,4,1.19234818910742,0.0364639702478953,1.42679221119678,0.394194398951182,"Non"
3942,24,"Niveau bac",4,12,5,-0.467123477395636,-1.34485341713454,-0.516518359706716,-0.472815257589338,"Non"
3943,53,"Bac+5 et plus",9,12,7.69570871261378,0.812490223251764,1.85264053513962,2.43179642948507,1.33437374106422,"Oui"
3944,36,"Bac+2",16,12,4,0.79498524786671,0.332890468411664,1.20511995772112,0.431657669187194,"Non"
3945,43,"Niveau bac",17,12,0,-0.0837645164629676,-0.0417805876430487,0.145837423528402,-0.156242195420113,"Non"
3946,35.1479582494049,"Niveau bac",15,12,27,0.324101410008775,-0.220840248970402,0.018527358325653,0.113931939881494,"Non"
3947,19,"Bac+2",0,12,0,-0.51788790601229,-0.66021353558878,-0.504481102512965,-0.342003236432764,"Non"
3948,53,"Bac+2",25,12,0,2.44570442667724,-1.14322321026172,-0.110561873786601,-0.0245777843345698,"Non"
3949,36,"Niveau bac",10,12,12,-0.332335166930725,-1.18084078617083,-0.449239679876679,-0.440798100517733,"Non"
3950,26,"Bac+2",4,12,4,-0.342838152161757,-0.675260565952423,-0.467362667909384,-0.280968293810177,"Non"
3951,53,"Niveau bac",24,12,29,0.562169075245501,0.528501863139024,0.826980353017365,0.523225332574455,"Non"
3952,33,"Niveau bac",2,12,0,-0.577404822321472,0.349442201811672,-0.143906932976062,-0.360290746323203,"Oui"
3953,41,"Bac+2",17,12,20,-0.0084931223072381,-1.37494747786183,-0.507938660047278,-0.450953773828176,"Non"
